"STATEFP","COUNTYFP","county","State_Name","Diocese","geometry"
"28","129","Smith","Mississippi","Jackson","POLYGON ((-89.31656 31.80209, -89.653025 31.780653, -89.731059 32.222045, -89.322692 32.223472, -89.31656 31.80209))"
"28","9","Benton","Mississippi","Jackson","POLYGON ((-89.017127 34.994971, -89.088488 34.598247, -89.298334 34.582926, -89.352679 34.993863, -89.017127 34.994971))"
"28","81","Lee","Mississippi","Jackson","POLYGON ((-88.543352 34.089044, -88.824523 34.074948, -88.789442 34.49493, -88.541749 34.509192, -88.543352 34.089044))"
"28","55","Issaquena","Mississippi","Jackson","POLYGON ((-90.914337 33.007697, -90.964864 32.662798, -90.691405 32.636284, -90.729847 32.565686, -90.860566 32.575173, -90.861364 32.442115, -90.963381 32.411185, -91.014286 32.640482, -91.151318 32.615918, -91.054481 32.722259, -91.165328 32.7513, -91.064804 32.926464, -91.106581 32.988937, -91.175405 32.899997, -91.201324 32.96188, -91.16618 33.011315, -90.914337 33.007697))"
"28","13","Calhoun","Mississippi","Jackson","POLYGON ((-89.137876 33.812144, -89.191924 33.722158, -89.507135 33.721819, -89.509748 34.162082, -89.245485 34.161186, -89.244436 34.073942, -89.139158 34.074116, -89.137876 33.812144))"
"28","97","Montgomery","Mississippi","Jackson","POLYGON ((-89.453808 33.285942, -89.64528 33.285515, -89.646314 33.402544, -89.785227 33.416275, -89.78689 33.676727, -89.506872 33.677605, -89.506496 33.459806, -89.380664 33.459456, -89.45405 33.4332, -89.453808 33.285942))"
"28","71","Lafayette","Mississippi","Jackson","POLYGON ((-89.248917 34.499606, -89.245485 34.161186, -89.72105 34.192545, -89.721341 34.554274, -89.248917 34.499606))"
"28","155","Webster","Mississippi","Jackson","POLYGON ((-89.018613 33.562114, -89.506496 33.459806, -89.507135 33.721819, -89.034498 33.73943, -89.018613 33.562114))"
"28","115","Pontotoc","Mississippi","Jackson","POLYGON ((-88.824523 34.074948, -89.244436 34.073942, -89.246339 34.379344, -88.824966 34.364759, -88.824523 34.074948))"
"28","105","Oktibbeha","Mississippi","Jackson","POLYGON ((-88.669076 33.286922, -89.088255 33.286003, -89.088263 33.562039, -88.671526 33.565135, -88.669076 33.286922))"
"28","43","Grenada","Mississippi","Jackson","POLYGON ((-89.506872 33.677605, -90.137011 33.676944, -90.136491 33.809319, -89.926294 33.823854, -89.926099 33.897957, -89.507353 33.867469, -89.506872 33.677605))"
"28","143","Tunica","Mississippi","Jackson","POLYGON ((-90.202126 34.860374, -90.198536 34.511088, -90.304317 34.509621, -90.301851 34.424546, -90.567874 34.523999, -90.570102 34.693432, -90.534207 34.627462, -90.462883 34.683805, -90.571944 34.712777, -90.544167 34.791667, -90.448168 34.740103, -90.477606 34.8848, -90.438729 34.825248, -90.202126 34.860374))"
"28","125","Sharkey","Mississippi","Jackson","POLYGON ((-90.656632 32.92251, -90.759753 32.835763, -90.667678 32.670983, -90.964864 32.662798, -90.914465 33.097417, -90.658049 33.096514, -90.656632 32.92251))"
"28","85","Lincoln","Mississippi","Jackson","POLYGON ((-90.24389 31.350274, -90.633302 31.349306, -90.633231 31.611409, -90.73733 31.611124, -90.736824 31.698491, -90.245191 31.717524, -90.24389 31.350274))"
"28","29","Copiah","Mississippi","Jackson","POLYGON ((-90.230331 32.049728, -90.12285 31.752272, -90.259003 31.703916, -90.736824 31.698491, -90.718297 32.048352, -90.230331 32.049728))"
"28","15","Carroll","Mississippi","Jackson","POLYGON ((-89.785227 33.416275, -89.646314 33.402544, -89.64528 33.285515, -89.748096 33.214207, -90.174614 33.333378, -90.101401 33.45894, -90.127775 33.676956, -89.78689 33.676727, -89.785227 33.416275))"
"28","163","Yazoo","Mississippi","Jackson","POLYGON ((-90.076365 32.729443, -90.543165 32.505497, -90.720102 32.618858, -90.663751 32.686006, -90.759753 32.835763, -90.343351 33.021904, -89.965882 32.879573, -90.076365 32.729443))"
"28","57","Itawamba","Mississippi","Jackson","POLYGON ((-88.156292 34.463214, -88.203864 34.086564, -88.543352 34.089044, -88.542079 34.465276, -88.156292 34.463214))"
"28","87","Lowndes","Mississippi","Jackson","POLYGON ((-88.248916 33.744977, -88.304434 33.28832, -88.669076 33.286922, -88.67125 33.506168, -88.47369 33.523843, -88.513582 33.65068, -88.248916 33.744977))"
"28","1","Adams","Mississippi","Jackson","POLYGON ((-91.36665 31.335922, -91.589451 31.19114, -91.654907 31.250175, -91.515614 31.27821, -91.576265 31.410498, -91.474809 31.368646, -91.522536 31.522078, -91.403915 31.589766, -91.516159 31.628804, -91.400815 31.620465, -91.319723 31.749983, -91.269313 31.647254, -91.153841 31.630488, -91.15815 31.346695, -91.36665 31.335922))"
"28","93","Marshall","Mississippi","Jackson","POLYGON ((-89.299227 34.844415, -89.246133 34.495633, -89.668448 34.554367, -89.724324 34.99479, -89.352679 34.993863, -89.352705 34.844432, -89.299227 34.844415))"
"28","51","Holmes","Mississippi","Jackson","POLYGON ((-89.749441 33.214478, -89.966028 32.879574, -90.370807 33.012189, -90.43195 33.095917, -90.330567 33.135352, -90.321513 33.375121, -89.749441 33.214478))"
"28","135","Tallahatchie","Mississippi","Jackson","POLYGON ((-89.978367 33.809719, -90.136491 33.809319, -90.136787 33.721648, -90.300043 33.698047, -90.17144 33.789671, -90.451643 33.81139, -90.450981 34.072932, -90.135695 34.0729, -90.135456 34.160074, -89.931485 34.164303, -89.978367 33.809719))"
"28","133","Sunflower","Mississippi","Jackson","POLYGON ((-90.555211 33.270533, -90.763773 33.270359, -90.763469 33.616164, -90.6586 33.616272, -90.657002 33.987586, -90.451012 33.985689, -90.453233 33.329484, -90.555549 33.329181, -90.555211 33.270533))"
"28","5","Amite","Mississippi","Jackson","POLYGON ((-90.547616 30.99972, -91.060219 30.998927, -91.095398 31.320975, -90.548199 31.349574, -90.547616 30.99972))"
"28","99","Neshoba","Mississippi","Jackson","POLYGON ((-88.914516 32.576955, -89.317588 32.576458, -89.319163 32.931654, -88.914413 32.9266, -88.914516 32.576955))"
"28","101","Newton","Mississippi","Jackson","POLYGON ((-88.913847 32.224186, -89.322692 32.223472, -89.322598 32.576433, -88.914516 32.576955, -88.913847 32.224186))"
"28","151","Washington","Mississippi","Jackson","POLYGON ((-90.914465 33.097417, -90.914337 33.007697, -91.166147 33.011329, -91.12079 33.058095, -91.201812 33.124036, -91.086017 33.136281, -91.043864 33.275778, -91.105787 33.241526, -91.142219 33.348989, -91.058109 33.446907, -91.189741 33.388941, -91.117118 33.455343, -91.235442 33.439163, -91.218843 33.529382, -90.761078 33.529214, -90.763773 33.270359, -90.678924 33.103811, -90.914465 33.097417))"
"28","11","Bolivar","Mississippi","Jackson","POLYGON ((-90.659457 34.118867, -90.6586 33.616272, -90.763469 33.616164, -90.763509 33.529389, -91.218843 33.529382, -91.128739 33.605621, -91.219422 33.697151, -91.03194 33.676972, -91.144963 33.768075, -90.990911 33.777402, -91.082418 34.009133, -90.976012 33.960783, -90.988184 34.019211, -90.890599 34.028508, -90.956901 34.120091, -90.659457 34.118867))"
"28","33","DeSoto","Mississippi","Jackson","POLYGON ((-89.723442 34.772311, -90.1971 34.720892, -90.202126 34.860374, -90.315052 34.864059, -90.241334 34.919033, -90.308361 34.995694, -89.724324 34.99479, -89.723442 34.772311))"
"28","113","Pike","Mississippi","Jackson","POLYGON ((-90.260391 31.350274, -90.259555 31.000679, -90.547616 30.99972, -90.548199 31.349574, -90.260391 31.350274))"
"28","123","Scott","Mississippi","Jackson","POLYGON ((-89.322692 32.223472, -89.730424 32.222039, -89.782867 32.596579, -89.322598 32.576433, -89.322692 32.223472))"
"28","149","Warren","Mississippi","Jackson","POLYGON ((-90.769689 32.155318, -90.942925 32.078337, -91.058307 32.180951, -91.053555 32.124412, -91.165452 32.13429, -91.133587 32.213431, -90.994944 32.193141, -90.875638 32.371729, -90.997567 32.356144, -90.969587 32.439492, -91.116708 32.500138, -91.093742 32.549127, -90.999158 32.482675, -91.080411 32.556468, -90.964043 32.575605, -90.963381 32.411185, -90.861364 32.442115, -90.860566 32.575173, -90.689946 32.618658, -90.553821 32.507574, -90.769689 32.155318))"
"28","103","Noxubee","Mississippi","Jackson","POLYGON ((-88.347887 32.929082, -88.812782 32.925973, -88.813053 33.286424, -88.304434 33.28832, -88.347887 32.929082))"
"28","119","Quitman","Mississippi","Jackson","POLYGON ((-90.198536 34.511088, -90.135695 34.0729, -90.450981 34.072932, -90.399498 34.423807, -90.301851 34.424546, -90.304317 34.509621, -90.198536 34.511088))"
"28","49","Hinds","Mississippi","Jackson","POLYGON ((-90.230331 32.049728, -90.718297 32.048352, -90.707416 32.339003, -90.627978 32.339483, -90.578701 32.503666, -90.450037 32.573783, -90.44978 32.487983, -90.065697 32.399529, -90.243477 32.176666, -90.230331 32.049728))"
"28","121","Rankin","Mississippi","Jackson","POLYGON ((-89.784123 32.586891, -89.730066 32.047072, -90.230331 32.049728, -90.205292 32.251945, -89.861159 32.583162, -89.784123 32.586891))"
"28","69","Kemper","Mississippi","Jackson","POLYGON ((-88.388797 32.578123, -88.914516 32.576955, -88.914413 32.9266, -88.347887 32.929082, -88.388797 32.578123))"
"28","139","Tippah","Mississippi","Jackson","POLYGON ((-88.718508 34.756781, -88.717794 34.596472, -89.088488 34.598247, -89.017127 34.994971, -88.823051 34.995221, -88.823473 34.858629, -88.718508 34.756781))"
"28","19","Choctaw","Mississippi","Jackson","POLYGON ((-89.1089 33.198059, -89.317855 33.108871, -89.316408 33.285556, -89.453808 33.285942, -89.45405 33.4332, -89.088446 33.533202, -89.1089 33.198059))"
"28","107","Panola","Mississippi","Jackson","POLYGON ((-89.721431 34.163513, -90.135456 34.160074, -90.198631 34.554425, -89.721341 34.554274, -89.721431 34.163513))"
"28","3","Alcorn","Mississippi","Jackson","POLYGON ((-88.363531 34.995475, -88.365472 34.755604, -88.753065 34.75696, -88.752956 34.858775, -88.823473 34.858629, -88.823051 34.995221, -88.363531 34.995475))"
"28","141","Tishomingo","Mississippi","Jackson","POLYGON ((-88.098219 34.892715, -88.156292 34.463214, -88.329193 34.463571, -88.363531 34.995475, -88.20003 34.99564, -88.098219 34.892715))"
"28","157","Wilkinson","Mississippi","Jackson","POLYGON ((-91.060219 30.998927, -91.636942 30.999416, -91.561232 31.046225, -91.628298 31.124609, -91.468435 31.31957, -91.21794 31.372399, -91.059431 31.281858, -91.060219 30.998927))"
"28","83","Leflore","Mississippi","Jackson","POLYGON ((-90.136787 33.721648, -90.174614 33.333378, -90.321513 33.375121, -90.28628 33.313122, -90.366107 33.239747, -90.453801 33.267302, -90.451643 33.81139, -90.182584 33.809322, -90.313712 33.723132, -90.136787 33.721648))"
"28","79","Leake","Mississippi","Jackson","POLYGON ((-89.319163 32.931654, -89.317588 32.576458, -89.730152 32.577248, -89.730154 32.929924, -89.319163 32.931654))"
"28","25","Clay","Mississippi","Jackson","POLYGON ((-88.496606 33.680294, -88.472714 33.524451, -88.609389 33.506751, -89.018613 33.562114, -89.034775 33.754156, -88.719979 33.81133, -88.719626 33.680253, -88.496606 33.680294))"
"28","27","Coahoma","Mississippi","Jackson","POLYGON ((-90.397526 34.422609, -90.451012 33.985689, -90.660357 33.987585, -90.659457 34.118867, -90.956901 34.120091, -90.822593 34.144054, -90.935548 34.237847, -90.752929 34.274605, -90.757304 34.367392, -90.661505 34.315208, -90.567874 34.523999, -90.397526 34.422609))"
"28","127","Simpson","Mississippi","Jackson","POLYGON ((-89.653025 31.780653, -90.122565 31.75268, -90.24416 32.036223, -89.662086 32.047239, -89.653025 31.780653))"
"28","23","Clarke","Mississippi","Jackson","POLYGON ((-88.473227 31.893856, -88.910459 31.826649, -88.913847 32.224186, -88.431379 32.227666, -88.473227 31.893856))"
"28","37","Franklin","Mississippi","Jackson","POLYGON ((-90.633302 31.349306, -91.15815 31.346695, -91.153864 31.610068, -90.633231 31.611409, -90.633302 31.349306))"
"28","161","Yalobusha","Mississippi","Jackson","POLYGON ((-89.50944 34.19096, -89.507353 33.867469, -89.926099 33.897957, -89.931485 34.164303, -89.50944 34.19096))"
"28","137","Tate","Mississippi","Jackson","POLYGON ((-89.668448 34.554367, -90.21829 34.559491, -90.231356 34.702127, -89.723442 34.772311, -89.668448 34.554367))"
"28","63","Jefferson","Mississippi","Jackson","POLYGON ((-90.73733 31.611124, -91.233022 31.629158, -91.317864 31.749766, -91.260011 31.762763, -91.365614 31.760763, -91.345214 31.843861, -90.736282 31.786134, -90.73733 31.611124))"
"29","141","Morgan","Missouri","Jefferson City","POLYGON ((-92.764963 38.189534, -93.008132 38.186554, -93.077692 38.263092, -93.059974 38.693077, -92.839837 38.683974, -92.841871 38.596792, -92.625189 38.430778, -92.764963 38.189534))"
"29","173","Ralls","Missouri","Jefferson City","POLYGON ((-91.715497 39.686492, -91.306693 39.684865, -91.178012 39.598196, -91.460442 39.450722, -91.438235 39.318716, -91.718467 39.324505, -91.715497 39.686492))"
"29","51","Cole","Missouri","Jefferson City","POLYGON ((-92.115077 38.401537, -92.408407 38.341344, -92.403484 38.425331, -92.495185 38.427829, -92.394866 38.73913, -92.0035 38.56026, -92.026554 38.472577, -92.167357 38.469687, -92.115077 38.401537))"
"29","139","Montgomery","Missouri","Jefferson City","POLYGON ((-91.260232 39.139845, -91.264927 38.843833, -91.415832 38.8453, -91.418637 38.709778, -91.647171 38.703396, -91.629598 39.147853, -91.260232 39.139845))"
"29","19","Boone","Missouri","Jefferson City","POLYGON ((-92.104374 39.239809, -92.220661 38.643167, -92.36091 38.681848, -92.384391 38.815488, -92.570145 38.979206, -92.430229 39.248795, -92.104374 39.239809))"
"29","161","Phelps","Missouri","Jefferson City","POLYGON ((-91.806219 37.791286, -91.809105 37.598863, -92.029258 37.602542, -92.021165 38.010639, -91.632431 38.050951, -91.630554 38.153519, -91.525025 38.152433, -91.528797 37.788989, -91.806219 37.791286))"
"29","131","Miller","Missouri","Jefferson City","POLYGON ((-92.408407 38.341344, -92.194476 38.335536, -92.18537 38.016338, -92.515979 38.022336, -92.695886 38.222031, -92.63019 38.430958, -92.403484 38.425331, -92.408407 38.341344))"
"29","73","Gasconade","Missouri","Jefferson City","POLYGON ((-91.369192 38.699324, -91.367482 38.209741, -91.644893 38.153679, -91.640372 38.703792, -91.369192 38.699324))"
"29","205","Shelby","Missouri","Jefferson City","POLYGON ((-91.846743 39.658513, -92.299316 39.605344, -92.287882 39.95249, -91.840353 39.948235, -91.846743 39.658513))"
"29","111","Lewis","Missouri","Jefferson City","POLYGON ((-91.950812 40.25721, -91.497266 40.248763, -91.435517 39.945222, -91.952726 39.949426, -91.950812 40.25721))"
"29","55","Crawford","Missouri","Jefferson City","POLYGON ((-91.095765 38.204083, -91.100017 37.740012, -91.310655 37.700048, -91.308311 37.787186, -91.528797 37.788989, -91.535332 38.210974, -91.095765 38.204083))"
"29","169","Pulaski","Missouri","Jefferson City","POLYGON ((-92.021165 38.010639, -92.029258 37.602542, -92.249864 37.604534, -92.413669 37.713941, -92.406275 38.021179, -92.021165 38.010639))"
"29","121","Macon","Missouri","Jefferson City","POLYGON ((-92.847477 40.037301, -92.342968 40.037198, -92.299316 39.605344, -92.692149 39.610265, -92.689331 39.698094, -92.85792 39.699985, -92.847477 40.037301))"
"29","197","Schuyler","Missouri","Jefferson City","POLYGON ((-92.721158 40.584318, -92.350807 40.597275, -92.349975 40.346505, -92.684167 40.343466, -92.721158 40.584318))"
"29","89","Howard","Missouri","Jefferson City","POLYGON ((-92.790369 39.343586, -92.430229 39.248795, -92.558086 38.970692, -92.909654 39.015648, -92.94385 39.121738, -92.790369 39.343586))"
"29","163","Pike","Missouri","Jefferson City","POLYGON ((-90.721835 39.224108, -91.182942 39.227233, -91.18546 39.13905, -91.409033 39.142542, -91.460442 39.450722, -91.178012 39.598196, -90.721835 39.224108))"
"29","1","Adair","Missouri","Jefferson City","POLYGON ((-92.349975 40.346505, -92.345064 40.03721, -92.856191 40.037253, -92.855629 40.342736, -92.349975 40.346505))"
"29","199","Scotland","Missouri","Jefferson City","POLYGON ((-91.943112 40.605827, -91.949747 40.300832, -92.349897 40.302733, -92.350807 40.597275, -91.943112 40.605827))"
"29","195","Saline","Missouri","Jefferson City","POLYGON ((-92.850702 39.233142, -93.050453 38.928244, -93.496377 38.942837, -93.477233 39.292796, -93.369166 39.232752, -93.189435 39.410486, -92.850702 39.233142))"
"29","175","Randolph","Missouri","Jefferson City","POLYGON ((-92.301006 39.605498, -92.314471 39.246454, -92.707367 39.321614, -92.696592 39.610371, -92.301006 39.605498))"
"29","53","Cooper","Missouri","Jefferson City","POLYGON ((-92.847561 38.980943, -92.498377 38.922084, -92.617147 38.680013, -93.059974 38.693077, -93.048471 38.972418, -92.934569 39.064547, -92.847561 38.980943))"
"29","7","Audrain","Missouri","Jefferson City","POLYGON ((-92.310028 39.347795, -91.438235 39.318716, -91.409033 39.142542, -91.629598 39.147853, -91.633998 39.059057, -92.110387 39.064204, -92.104374 39.239809, -92.314471 39.246454, -92.310028 39.347795))"
"29","125","Maries","Missouri","Jefferson City","POLYGON ((-91.632431 38.050951, -92.18537 38.015138, -92.195675 38.292237, -91.644729 38.28851, -91.632431 38.050951))"
"29","211","Sullivan","Missouri","Jefferson City","POLYGON ((-92.856191 40.037253, -93.366556 40.033099, -93.366935 40.382999, -92.855313 40.385894, -92.856191 40.037253))"
"29","29","Camden","Missouri","Jefferson City","POLYGON ((-92.570227 38.069272, -92.406275 38.021179, -92.452494 37.824284, -93.072447 37.902627, -93.077692 38.263092, -93.0062 38.186002, -92.640085 38.213032, -92.570227 38.069272))"
"29","41","Chariton","Missouri","Jefferson City","POLYGON ((-93.266968 39.703562, -92.689331 39.698094, -92.707367 39.321614, -92.790369 39.343586, -92.915197 39.226262, -93.276755 39.459857, -93.266968 39.703562))"
"29","171","Putnam","Missouri","Jefferson City","POLYGON ((-92.714596 40.589427, -92.684167 40.343466, -93.366935 40.382999, -93.374386 40.580333, -92.714596 40.589427))"
"29","115","Linn","Missouri","Jefferson City","POLYGON ((-93.361951 40.033098, -92.847477 40.037301, -92.85792 39.699985, -93.364808 39.703803, -93.361951 40.033098))"
"29","103","Knox","Missouri","Jefferson City","POLYGON ((-91.949889 40.300901, -91.952726 39.949426, -92.344708 39.953297, -92.347801 40.302756, -91.949889 40.300901))"
"29","137","Monroe","Missouri","Jefferson City","POLYGON ((-91.715247 39.657644, -91.717968 39.339122, -92.310028 39.347795, -92.300871 39.605348, -91.715247 39.657644))"
"29","15","Benton","Missouri","Jefferson City","POLYGON ((-93.067352 38.530094, -93.065199 38.062479, -93.503946 38.073123, -93.512743 38.512476, -93.067352 38.530094))"
"29","135","Moniteau","Missouri","Jefferson City","POLYGON ((-92.617147 38.680013, -92.498377 38.922084, -92.381304 38.808732, -92.495185 38.427829, -92.625189 38.430778, -92.841871 38.596792, -92.839792 38.684948, -92.617147 38.680013))"
"29","45","Clark","Missouri","Jefferson City","POLYGON ((-91.729115 40.61364, -91.419422 40.378264, -91.497266 40.248763, -91.950812 40.25721, -91.943112 40.605827, -91.729115 40.61364))"
"29","159","Pettis","Missouri","Jefferson City","POLYGON ((-93.050453 38.928244, -93.067291 38.529995, -93.512743 38.512476, -93.496377 38.942837, -93.050453 38.928244))"
"29","27","Callaway","Missouri","Jefferson City","POLYGON ((-91.647171 38.703396, -92.058876 38.55774, -92.203038 38.605272, -92.131512 39.064484, -91.633998 39.059057, -91.647171 38.703396))"
"29","151","Osage","Missouri","Jefferson City","POLYGON ((-91.644729 38.28851, -92.195675 38.292237, -92.193178 38.370835, -92.114977 38.401937, -92.167357 38.469687, -92.023062 38.474622, -92.024875 38.553627, -91.86057 38.668174, -91.640372 38.703792, -91.644729 38.28851))"
"29","85","Hickory","Missouri","Jefferson City","POLYGON ((-93.065199 38.062479, -93.072447 37.902627, -93.182706 37.904144, -93.187915 37.802737, -93.574103 37.813336, -93.503946 38.073123, -93.065199 38.062479))"
"29","127","Marion","Missouri","Jefferson City","POLYGON ((-91.306693 39.684865, -91.846743 39.658513, -91.840353 39.948235, -91.435517 39.945222, -91.306693 39.684865))"
"17","91","Kankakee","Illinois","Joliet","POLYGON ((-87.526208 41.010341, -88.2473 40.99456, -88.244144 41.201566, -88.01181 41.205508, -88.013919 41.292447, -87.526731 41.298052, -87.526208 41.010341))"
"17","63","Grundy","Illinois","Joliet","POLYGON ((-88.240889 41.114383, -88.58624 41.10828, -88.595961 41.457129, -88.252231 41.463066, -88.240889 41.114383))"
"17","197","Will","Illinois","Joliet","POLYGON ((-87.525705 41.470283, -87.526731 41.298052, -88.013919 41.292447, -88.01181 41.205508, -88.244144 41.201566, -88.261275 41.724656, -88.030352 41.728894, -88.027688 41.641506, -87.792793 41.55854, -87.790303 41.469846, -87.525705 41.470283))"
"17","93","Kendall","Illinois","Joliet","POLYGON ((-88.252231 41.463066, -88.595961 41.457129, -88.60362 41.719546, -88.261275 41.724656, -88.252231 41.463066))"
"17","75","Iroquois","Illinois","Joliet","POLYGON ((-87.526366 40.491237, -88.1179 40.487856, -88.131935 40.997777, -87.526208 41.010341, -87.526366 40.491237))"
"17","53","Ford","Illinois","Joliet","POLYGON ((-88.131935 40.997777, -88.1179 40.487856, -87.935309 40.485923, -87.931712 40.3994, -88.459957 40.39885, -88.459475 40.617345, -88.23495 40.618208, -88.2473 40.99456, -88.131935 40.997777))"
"17","43","DuPage","Illinois","Joliet","POLYGON ((-87.920476 41.993886, -87.914264 41.716598, -88.261952 41.724652, -88.262875 41.986378, -87.920476 41.993886))"
"26","5","Allegan","Michigan","Kalamazoo","POLYGON ((-85.543191 42.421433, -87.040046 42.416993, -87.058716 42.765202, -85.545564 42.768139, -85.543191 42.421433))"
"26","15","Barry","Michigan","Kalamazoo","POLYGON ((-85.071609 42.421428, -85.543191 42.421433, -85.545564 42.768139, -85.074245 42.770784, -85.071609 42.421428))"
"26","149","St. Joseph","Michigan","Kalamazoo","POLYGON ((-85.292179 41.759889, -85.791335 41.759078, -85.762943 42.069327, -85.293626 42.071553, -85.292179 41.759889))"
"26","27","Cass","Michigan","Kalamazoo","POLYGON ((-86.22294 42.071484, -85.762943 42.069327, -85.784601 41.759737, -86.226095 41.760406, -86.22294 42.071484))"
"26","159","Van Buren","Michigan","Kalamazoo","POLYGON ((-85.764697 42.420715, -85.762943 42.069327, -86.22294 42.071484, -86.223563 42.243379, -87.088338 42.235334, -87.040046 42.416993, -85.764697 42.420715))"
"26","77","Kalamazoo","Michigan","Kalamazoo","POLYGON ((-85.293626 42.071553, -85.762943 42.069327, -85.764697 42.420715, -85.298879 42.419849, -85.293626 42.071553))"
"26","21","Berrien","Michigan","Kalamazoo","POLYGON ((-86.223563 42.243379, -86.226095 41.760406, -87.207774 41.760956, -87.088338 42.235334, -86.223563 42.243379))"
"26","23","Branch","Michigan","Kalamazoo","POLYGON ((-85.293626 42.071553, -84.826491 42.072468, -84.82513 41.759999, -85.292179 41.759889, -85.293626 42.071553))"
"26","25","Calhoun","Michigan","Kalamazoo","POLYGON ((-84.718493 42.42152, -84.709556 42.070366, -85.293626 42.071553, -85.299528 42.419553, -84.718493 42.42152))"
"20","149","Pottawatomie","Kansas","Kansas City in Kansas","POLYGON ((-96.580362 39.566332, -96.035952 39.5661, -96.03906 39.126527, -96.106968 39.201032, -96.555332 39.179449, -96.726865 39.404012, -96.580362 39.566332))"
"20","111","Lyon","Kansas","Kansas City in Kansas","POLYGON ((-95.945924 38.739112, -95.958862 38.170939, -96.357277 38.17266, -96.352613 38.739021, -95.945924 38.739112))"
"20","87","Jefferson","Kansas","Kansas City in Kansas","POLYGON ((-95.180891 39.419218, -95.187103 39.044109, -95.596759 39.064672, -95.589295 39.419086, -95.180891 39.419218))"
"20","103","Leavenworth","Kansas","Kansas City in Kansas","POLYGON ((-94.900191 39.202911, -94.908765 38.991401, -95.186189 38.964542, -95.180891 39.419218, -94.885026 39.389801, -94.900678 39.301874, -94.775532 39.200606, -94.900191 39.202911))"
"20","13","Brown","Kansas","Kansas City in Kansas","POLYGON ((-95.339896 39.999999, -95.33974 39.65298, -95.788941 39.653001, -95.788111 40.000462, -95.339896 39.999999))"
"20","59","Franklin","Kansas","Kansas City in Kansas","POLYGON ((-95.065831 38.389945, -95.508328 38.390278, -95.500738 38.738808, -95.056412 38.738587, -95.065831 38.389945))"
"20","3","Anderson","Kansas","Kansas City in Kansas","POLYGON ((-95.077876 38.037706, -95.51897 38.03823, -95.508328 38.390278, -95.065831 38.389945, -95.077876 38.037706))"
"20","197","Wabaunsee","Kansas","Kansas City in Kansas","POLYGON ((-95.945924 38.739112, -96.389749 38.738984, -96.390398 38.825858, -96.501397 38.826188, -96.501166 39.043666, -96.390796 39.043257, -96.389046 39.172878, -96.083557 39.193504, -95.946754 39.098685, -95.945924 38.739112))"
"20","91","Johnson","Kansas","Kansas City in Kansas","POLYGON ((-95.056258 38.98212, -94.607382 39.044086, -94.60908 38.738099, -95.056412 38.738587, -95.056258 38.98212))"
"20","31","Coffey","Kansas","Kansas City in Kansas","POLYGON ((-95.508267 38.433933, -95.51897 38.03823, -95.959046 38.040195, -95.950282 38.434105, -95.508267 38.433933))"
"20","43","Doniphan","Kansas","Kansas City in Kansas","POLYGON ((-94.861737 39.744472, -95.053586 39.615269, -95.33974 39.65298, -95.339896 39.999999, -95.090158 39.86314, -94.93016 39.889934, -94.875944 39.813294, -94.934573 39.772961, -94.861737 39.744472))"
"20","209","Wyandotte","Kansas","Kansas City in Kansas","POLYGON ((-94.607382 39.044086, -94.872442 39.059088, -94.908765 38.991401, -94.900191 39.202911, -94.590661 39.154767, -94.607382 39.044086))"
"20","5","Atchison","Kansas","Kansas City in Kansas","POLYGON ((-95.096904 39.52782, -94.968973 39.418879, -95.570351 39.41905, -95.564126 39.652872, -95.115189 39.652549, -95.046445 39.601606, -95.096904 39.52782))"
"20","117","Marshall","Kansas","Kansas City in Kansas","POLYGON ((-96.805768 40.001495, -96.2392 40.000881, -96.238969 39.56622, -96.806544 39.566423, -96.805768 40.001495))"
"20","85","Jackson","Kansas","Kansas City in Kansas","POLYGON ((-95.564126 39.652872, -95.589472 39.216081, -96.035573 39.21652, -96.035952 39.5661, -95.564126 39.652872))"
"20","45","Douglas","Kansas","Kansas City in Kansas","POLYGON ((-95.056412 38.738587, -95.500738 38.738808, -95.500254 39.056656, -95.056258 38.98212, -95.056412 38.738587))"
"20","107","Linn","Kansas","Kansas City in Kansas","POLYGON ((-94.613232 38.388718, -94.614089 38.037057, -95.077876 38.037706, -95.065831 38.389945, -94.613232 38.388718))"
"20","139","Osage","Kansas","Kansas City in Kansas","POLYGON ((-95.508267 38.433933, -95.950282 38.434105, -95.946587 38.869973, -95.500724 38.869815, -95.508267 38.433933))"
"20","131","Nemaha","Kansas","Kansas City in Kansas","POLYGON ((-95.788111 40.000462, -95.789101 39.565916, -96.238969 39.56622, -96.2392 40.000881, -95.788111 40.000462))"
"20","177","Shawnee","Kansas","Kansas City in Kansas","POLYGON ((-95.500724 38.869815, -95.946587 38.869973, -95.946754 39.098685, -96.03906 39.126527, -96.035573 39.21652, -95.589472 39.216081, -95.500724 38.869815))"
"20","121","Miami","Kansas","Kansas City in Kansas","POLYGON ((-94.60908 38.738099, -94.613232 38.388718, -95.065831 38.389945, -95.056412 38.738587, -94.60908 38.738099))"
"29","95","Jackson","Missouri","Kansas City-St. Joseph","POLYGON ((-94.217744 39.208452, -94.104823 39.143507, -94.118786 38.833208, -94.608033 38.847207, -94.607354 39.113444, -94.217744 39.208452))"
"29","87","Holt","Missouri","Kansas City-St. Joseph","POLYGON ((-95.071593 40.260855, -94.993382 39.897906, -95.085003 39.861883, -95.412437 40.037211, -95.395355 40.123189, -95.554817 40.26446, -95.071593 40.260855))"
